Zipcode,2021-01-01/2021-01-06,2021-01-07/2021-01-12,2021-01-13/2021-01-18,2021-01-19/2021-01-24,2021-01-25/2021-01-30,2021-01-31/2021-02-05,2021-02-06/2021-02-11,2021-02-12/2021-02-17,2021-02-18/2021-02-23,2021-02-24/2021-03-01,2021-03-02/2021-03-07,2021-03-08/2021-03-13,2021-03-14/2021-03-19,2021-03-20/2021-03-25,2021-03-26/2021-03-31,2021-04-01/2021-04-06,2021-04-07/2021-04-12,2021-04-13/2021-04-18,2021-04-19/2021-04-24,2021-04-25/2021-04-30,2021-05-01/2021-05-06,2021-05-07/2021-05-12,2021-05-13/2021-05-18,2021-05-19/2021-05-24,2021-05-25/2021-05-30,2021-05-31/2021-06-05,2021-06-06/2021-06-11,2021-06-12/2021-06-17,2021-06-18/2021-06-23,2021-06-24/2021-06-29,2021-06-30/2021-07-05,2021-07-06/2021-07-11,2021-07-12/2021-07-17,2021-07-18/2021-07-23,2021-07-24/2021-07-29,2021-07-30/2021-08-04,2021-08-05/2021-08-10,2021-08-11/2021-08-16,2021-08-17/2021-08-22,2021-08-23/2021-08-28,2021-08-29/2021-09-03,2021-09-04/2021-09-09,2021-09-10/2021-09-15,2021-09-16/2021-09-21,2021-09-22/2021-09-27,2021-09-28/2021-10-03,2021-10-04/2021-10-09,2021-10-10/2021-10-15,2021-10-16/2021-10-21,2021-10-22/2021-10-27,2021-10-28/2021-11-02,2021-11-03/2021-11-08,2021-11-09/2021-11-14,2021-11-15/2021-11-20,2021-11-21/2021-11-26,2021-11-27/2021-12-02,2021-12-03/2021-12-08,2021-12-09/2021-12-14,2021-12-15/2021-12-20,2021-12-21/2021-12-26,2021-12-27/2022-01-01,2022-01-02/2022-01-07,2022-01-08/2022-01-13,2022-01-14/2022-01-19,2022-01-20/2022-01-25,2022-01-26/2022-01-31,2022-02-01/2022-02-06,2022-02-07/2022-02-12,2022-02-13/2022-02-18,2022-02-19/2022-02-24,2022-02-25/2022-03-02,2022-03-03/2022-03-08,2022-03-09/2022-03-14,2022-03-15/2022-03-20,2022-03-21/2022-03-26,2022-03-27/2022-04-01,2022-04-02/2022-04-07,2022-04-08/2022-04-13,2022-04-14/2022-04-19,2022-04-20/2022-04-25,2022-04-26/2022-05-01,2022-05-02/2022-05-07,2022-05-08/2022-05-13,2022-05-14/2022-05-19,2022-05-20/2022-05-25,2022-05-26/2022-05-31,2022-06-01/2022-06-06,2022-06-07/2022-06-12,2022-06-13/2022-06-18,2022-06-19/2022-06-24,2022-06-25/2022-06-30,2022-07-01/2022-07-06,2022-07-07/2022-07-12,2022-07-13/2022-07-18,2022-07-19/2022-07-24,2022-07-25/2022-07-30,2022-07-31/2022-08-05,2022-08-06/2022-08-11,2022-08-12/2022-08-17,2022-08-18/2022-08-23,2022-08-24/2022-08-29,2022-08-30/2022-09-04,2022-09-05/2022-09-10,2022-09-11/2022-09-16,2022-09-17/2022-09-22,2022-09-23/2022-09-28,2022-09-29/2022-10-04,2022-10-05/2022-10-10,2022-10-11/2022-10-16,2022-10-17/2022-10-22,2022-10-23/2022-10-28,2022-10-29/2022-11-03,2022-11-04/2022-11-09,2022-11-10/2022-11-15,2022-11-16/2022-11-21,2022-11-22/2022-11-27,2022-11-28/2022-12-03,2022-12-04/2022-12-09,2022-12-10/2022-12-15,2022-12-16/2022-12-21,2022-12-22/2022-12-27,2022-12-28/2023-01-02,2023-01-03/2023-01-08,2023-01-09/2023-01-14,2023-01-15/2023-01-20,2023-01-21/2023-01-26,2023-01-27/2023-02-01,2023-02-02/2023-02-07,2023-02-08/2023-02-13,2023-02-14/2023-02-19,2023-02-20/2023-02-25,2023-02-26/2023-03-03,2023-03-04/2023-03-09,2023-03-10/2023-03-15,2023-03-16/2023-03-21,2023-03-22/2023-03-27,2023-03-28/2023-04-02,2023-04-03/2023-04-08,2023-04-09/2023-04-14,2023-04-15/2023-04-20,2023-04-21/2023-04-26,2023-04-27/2023-05-02,2023-05-03/2023-05-08,2023-05-09/2023-05-14,2023-05-15/2023-05-20,2023-05-21/2023-05-26,2023-05-27/2023-06-01,2023-06-02/2023-06-07,2023-06-08/2023-06-13,2023-06-14/2023-06-19,2023-06-20/2023-06-25,2023-06-26/2023-07-01,2023-07-02/2023-07-07,2023-07-08/2023-07-13,2023-07-14/2023-07-19,2023-07-20/2023-07-25,2023-07-26/2023-07-31,2023-08-01/2023-08-06,2023-08-07/2023-08-12,2023-08-13/2023-08-18,2023-08-19/2023-08-24,2023-08-25/2023-08-30,2023-08-31/2023-09-05,2023-09-06/2023-09-11,2023-09-12/2023-09-17,2023-09-18/2023-09-23,2023-09-24/2023-09-29,2023-09-30/2023-10-05,2023-10-06/2023-10-11,2023-10-12/2023-10-17,2023-10-18/2023-10-23,2023-10-24/2023-10-29,2023-10-30/2023-11-04,2023-11-05/2023-11-10,2023-11-11/2023-11-16,2023-11-17/2023-11-22,2023-11-23/2023-11-28,2023-11-29/2023-12-04,2023-12-05/2023-12-10,2023-12-11/2023-12-16,2023-12-17/2023-12-22,2023-12-23/2023-12-28,2023-12-29/2024-01-03,2024-01-04/2024-01-09,2024-01-10/2024-01-15,2024-01-16/2024-01-21,2024-01-22/2024-01-27,2024-01-28/2024-02-02,2024-02-03/2024-02-08,2024-02-09/2024-02-14,2024-02-15/2024-02-20,2024-02-21/2024-02-26,2024-02-27/2024-03-03,2024-03-04/2024-03-09,2024-03-10/2024-03-15,2024-03-16/2024-03-21,2024-03-22/2024-03-27,2024-03-28/2024-04-02,2024-04-03/2024-04-08,2024-04-09/2024-04-14,2024-04-15/2024-04-20,2024-04-21/2024-04-26,2024-04-27/2024-05-02,2024-05-03/2024-05-08,2024-05-09/2024-05-14,2024-05-15/2024-05-20,2024-05-21/2024-05-26,2024-05-27/2024-06-01,2024-06-02/2024-06-07,2024-06-08/2024-06-13,2024-06-14/2024-06-19,2024-06-20/2024-06-25,2024-06-26/2024-07-01,2024-07-02/2024-07-07,2024-07-08/2024-07-13,2024-07-14/2024-07-19,2024-07-20/2024-07-25,2024-07-26/2024-07-31,2024-08-01/2024-08-06,2024-08-07/2024-08-12,2024-08-13/2024-08-18,2024-08-19/2024-08-24,2024-08-25/2024-08-30,2024-08-31/2024-09-05,2024-09-06/2024-09-11,2024-09-12/2024-09-17,2024-09-18/2024-09-23,2024-09-24/2024-09-29,2024-09-30/2024-10-05,2024-10-06/2024-10-11,2024-10-12/2024-10-17,2024-10-18/2024-10-23,2024-10-24/2024-10-29,2024-10-30/2024-11-04,2024-11-05/2024-11-10,2024-11-11/2024-11-16,2024-11-17/2024-11-22,2024-11-23/2024-11-28,2024-11-29/2024-12-04,2024-12-05/2024-12-10,2024-12-11/2024-12-16,2024-12-17/2024-12-22,2024-12-23/2024-12-28,2024-12-29/2024-12-31
77012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,6,1,3,1,4,6,8,9,5,8,6,2,7,4,3,3,3,3,5,3,5,4,5,1,5,5,5,5,2,2,0,0,0,0,0,0,3,0,0,2,0,4,0,1,0,4,1,2,6,5,7,3,5,4,6,5,5,4,3,3,8,2,4,10,2,3,8,1,2,6,5,4,0,6,4,4,3,3,4,3,1,3,3,8,0,6,0,4,3,5,2,2,3,0,3,3,5,4,4,3,4,3,2,1,1,2,2,2,4,2,2,1,2,4,4,0,1,2,1,3,2,5,0,1,2,4,0
77013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,6,7,1,6,0,2,1,0,4,0,2,2,2,3,1,3,5,1,6,4,2,1,4,6,1,1,1,0,0,0,0,0,4,0,1,1,1,0,1,4,1,1,0,3,4,0,2,1,2,2,2,1,1,1,2,3,2,4,6,1,3,3,0,3,1,1,6,4,3,1,2,1,0,3,0,6,2,2,1,2,5,4,2,2,1,0,2,1,2,4,0,2,1,3,2,5,0,5,1,2,0,3,3,3,0,2,2,1,3,2,1,0,6,2,3,0,1,1,2,5,4,2,0,0
77014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,5,6,3,4,4,7,3,5,4,6,4,4,3,7,7,6,6,2,4,5,3,4,4,1,7,8,8,5,3,0,0,0,0,0,4,2,3,4,3,3,1,4,2,4,4,4,3,4,5,2,4,8,4,3,6,4,4,6,3,2,5,5,2,3,6,28,8,37,25,9,13,6,5,1,4,6,5,2,3,1,8,1,3,4,2,2,4,1,1,3,8,3,5,3,7,4,9,6,4,4,1,4,2,1,3,0,4,0,1,2,4,4,1,0,2,1,2,2,4,2,3,6,2,6,3,1
77016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,11,8,15,10,25,18,23,15,9,18,20,15,16,20,12,18,8,12,8,16,16,12,12,17,14,8,30,21,11,6,0,0,0,0,0,12,9,13,7,4,8,13,13,10,5,8,7,13,6,13,3,4,6,11,9,10,8,4,10,7,8,10,12,12,8,10,13,11,13,12,13,11,6,13,14,7,16,7,5,14,11,6,10,7,14,8,11,7,8,11,13,5,7,8,8,3,4,14,10,7,12,5,3,3,5,5,13,3,3,7,2,6,5,10,9,8,5,7,11,7,13,4,14,11,5,15,2
77017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,11,10,9,6,8,12,19,5,10,5,11,11,2,8,13,8,5,7,6,13,6,13,16,8,3,10,9,5,4,2,0,0,0,0,1,4,3,5,5,4,3,5,5,5,13,5,7,6,10,8,4,9,15,5,15,10,11,4,2,1,8,3,7,13,14,16,19,14,4,13,7,14,7,7,7,7,6,10,6,7,8,6,3,5,0,8,12,6,12,9,5,9,8,1,1,1,3,8,3,5,10,4,4,5,7,11,4,5,1,3,7,1,6,3,2,8,4,6,7,3,5,3,5,13,7,9,3
77018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,2,2,6,10,3,5,7,2,13,6,4,5,4,2,4,2,1,8,6,7,2,6,3,5,3,2,1,0,0,0,0,0,1,2,3,1,5,1,2,1,3,1,6,6,1,8,5,6,4,3,3,4,4,7,4,0,6,4,2,3,5,3,5,3,8,5,18,7,8,6,6,8,9,9,4,3,10,2,4,7,9,3,4,0,4,3,0,9,5,3,2,3,3,3,12,9,6,11,10,5,6,6,7,2,1,3,2,6,12,2,5,2,8,1,5,3,5,6,2,2,2,3,2,3
77019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,6,2,2,1,2,4,4,7,3,3,7,2,6,7,2,5,3,6,8,6,5,6,3,6,11,10,4,8,1,0,0,0,0,1,0,2,2,9,3,0,2,1,2,4,5,4,7,2,2,6,8,0,1,2,4,5,6,2,5,2,3,3,8,4,12,10,5,7,7,5,8,4,7,1,5,3,6,5,5,6,0,6,2,5,4,0,5,2,2,0,8,3,5,9,5,4,2,7,5,5,2,2,5,4,4,3,5,6,0,3,1,3,4,1,3,1,2,4,3,3,1,2,2,2,2,3
77020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12,10,6,8,7,15,7,6,18,4,13,11,9,7,8,4,9,6,5,3,9,9,6,9,8,6,12,11,4,2,0,0,0,0,4,6,3,3,3,3,3,2,4,5,1,3,4,4,8,3,7,11,6,5,3,8,9,3,6,4,7,2,11,8,8,6,10,8,6,12,12,10,12,5,9,6,9,6,4,10,8,9,10,3,6,4,7,3,3,3,6,8,3,3,3,6,9,1,6,8,13,3,7,4,10,5,2,5,4,4,4,6,6,5,4,1,4,3,6,5,4,7,4,2,9,9,1
77021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12,10,13,12,13,10,12,10,13,10,20,15,13,24,15,10,9,9,23,24,12,7,11,6,9,7,12,8,7,2,0,0,0,0,3,6,8,6,5,6,8,5,4,6,5,6,7,5,15,9,13,16,8,8,11,9,9,9,15,10,10,7,12,14,26,12,14,10,7,14,14,13,12,10,18,14,11,11,9,11,10,10,11,7,9,15,6,6,6,6,9,4,4,7,4,8,5,5,5,14,10,13,11,10,11,5,5,7,11,8,10,5,4,11,12,7,6,6,6,8,4,4,8,4,11,13,4
77022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,3,4,12,12,9,11,6,8,3,8,3,6,7,9,6,4,11,8,4,6,5,4,7,1,4,11,4,5,0,0,0,0,0,1,4,7,7,1,1,2,10,2,2,1,2,8,8,4,9,9,3,7,2,4,8,4,6,10,5,2,6,8,4,5,12,4,5,5,11,11,9,10,7,5,5,2,3,7,10,4,3,8,6,6,2,2,3,3,3,5,1,2,5,4,10,3,3,3,6,4,0,0,6,5,5,7,6,8,6,4,6,4,3,0,3,8,7,9,1,3,0,3,5,1,3
77023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,12,3,6,5,10,6,10,7,2,6,8,15,12,4,11,7,4,8,6,5,8,7,7,3,5,12,2,1,5,0,0,0,0,1,8,2,6,8,2,4,3,1,1,4,5,3,4,4,7,7,13,3,3,5,5,10,5,1,5,11,6,7,9,3,15,12,4,7,16,14,9,2,3,11,4,10,9,6,10,5,3,5,5,3,5,1,5,1,3,5,6,3,5,3,1,3,5,4,4,1,1,5,6,3,4,5,7,7,7,7,6,3,1,0,5,3,4,6,7,12,3,12,8,4,4,0
77024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,2,2,4,4,13,3,3,2,1,3,1,0,0,3,0,5,4,0,2,2,4,3,5,1,1,0,0,0,0,0,1,2,2,1,1,2,3,1,3,2,4,4,3,1,3,1,1,8,4,3,1,4,4,4,3,0,2,2,5,3,2,2,4,0,3,0,2,3,0,0,6,4,6,0,1,3,3,3,8,1,2,3,5,3,5,2,1,1,2,0,3,0,0,7,14,4,6,4,2,1,4,1,2,2,3,2,3,4,6,0,3,2,1,2,0,2,3,1,6,4,2,2,0
77025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,7,9,5,3,6,5,3,4,3,4,5,6,1,1,5,4,4,7,2,1,2,1,2,2,1,2,4,5,0,0,0,0,0,1,0,0,3,2,1,3,4,2,0,2,0,1,3,0,1,1,2,5,2,2,3,10,2,1,2,2,1,3,7,4,4,3,1,2,5,8,4,7,2,2,4,2,2,5,3,7,0,3,9,2,5,2,2,4,1,1,3,0,5,0,0,0,15,10,2,5,4,2,2,3,7,3,1,1,1,3,4,8,2,1,3,2,3,5,4,2,3,3,0,3,6,1
77026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,7,11,9,6,8,10,12,14,8,11,16,9,9,13,21,19,12,8,8,11,11,11,7,4,11,6,15,14,9,2,0,0,0,0,2,4,1,5,3,6,9,1,3,2,4,5,3,8,8,6,2,3,12,14,6,5,5,6,11,4,5,6,11,9,13,4,9,11,6,13,13,13,17,11,6,10,12,5,3,11,6,6,7,3,3,4,5,4,1,5,8,5,7,2,5,8,6,6,9,3,5,5,1,4,4,4,4,0,8,2,5,13,8,6,2,3,4,4,4,8,1,3,5,4,7,7,2
77027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,4,3,2,2,0,2,5,3,0,1,0,3,2,0,2,0,2,2,5,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,2,8,0,1,1,0,2,1,3,0,1,0,2,5,4,0,0,0,0,0,0,1,1,2,4,0,6,6,1,4,2,1,0,6,7,3,1,0,1,1,2,2,4,2,0,0,1,0,0,2,1,1,2,2,1,0,3,0,0,4,1,3,2,4,2,1,1,1,0,1,0,3,3,0,0,0,2,2,0,2,2,3,1,1,2,1,3,1,2,0,1
77028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,5,3,11,6,7,18,8,8,14,10,7,13,6,5,7,4,5,8,5,11,9,7,8,7,6,25,8,7,6,0,0,0,0,1,6,1,7,2,5,2,4,2,4,5,4,5,2,15,13,9,6,5,13,3,5,5,5,10,12,11,3,9,10,4,9,12,6,9,9,12,8,10,4,10,3,13,6,8,8,5,8,4,6,8,3,4,3,7,7,1,5,6,1,4,5,4,2,3,2,10,8,3,9,8,2,4,2,3,3,8,6,9,8,9,1,7,4,7,5,5,5,10,8,13,5,1
77029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,5,8,2,3,4,2,5,3,7,5,3,0,0,2,7,2,2,4,4,2,0,4,1,3,1,0,0,0,0,0,2,1,2,1,0,0,2,5,1,3,2,2,3,7,2,1,2,5,4,8,3,5,7,3,4,5,3,3,4,2,3,7,4,4,12,7,5,8,5,7,5,10,5,3,1,1,9,3,3,3,5,3,3,3,3,5,1,4,6,2,4,1,10,3,3,2,6,2,8,6,2,1,1,0,4,1,4,6,0,1,0,0,4,5,4,5,7,5,5,6,5,1
77030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,1,1,2,1,1,1,0,2,1,0,2,2,1,0,1,1,1,1,0,0,4,1,0,0,0,0,0,0,1,1,0,2,0,2,3,1,1,0,3,1,1,0,0,1,0,2,2,1,0,3,0,1,3,1,6,1,1,0,0,1,1,1,0,1,3,2,4,1,6,4,2,15,4,2,5,0,0,1,2,0,2,0,0,1,1,0,1,1,2,6,1,2,2,3,1,0,2,2,0,0,0,1,1,0,0,1,4,3,0,0,0,0,1,1,1,2,2,0,1
77031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,5,5,3,1,5,0,1,2,1,2,2,3,1,1,1,2,2,1,2,2,5,3,0,0,0,1,2,0,0,0,0,0,0,3,3,1,0,1,1,1,0,3,1,1,0,0,2,1,0,4,0,1,1,2,4,0,1,0,0,1,6,3,1,0,3,1,9,4,2,5,2,0,0,2,2,1,2,4,1,1,5,2,3,0,1,1,2,0,1,0,1,1,0,1,8,2,0,1,1,0,0,1,0,1,0,0,1,1,2,2,0,1,1,1,0,0,2,0,0,0,2,3,1,0
77032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,2,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,5,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,4,0,2,1,0,1,1,0,0,0,0,1,0,0,0
